timestamp,RUs_id,year,response
2025-11-04T19:25:20.543051+00:00,Agent_063,2025,Wrong direction
2025-11-04T19:25:21.853037+00:00,Agent_064,2025,Right direction
2025-11-04T19:25:22.226410+00:00,Agent_065,2025,Wrong direction
2025-11-04T19:25:23.560795+00:00,Agent_066,2025,Wrong direction
2025-11-04T19:25:24.004960+00:00,Agent_067,2025,Right direction
2025-11-04T19:25:24.582576+00:00,Agent_068,2025,Wrong direction
2025-11-04T19:25:25.191516+00:00,Agent_069,2025,Right direction
2025-11-04T19:25:25.587828+00:00,Agent_070,2025,No opinion
2025-11-04T19:25:25.989115+00:00,Agent_071,2025,Wrong direction
2025-11-04T19:25:26.490900+00:00,Agent_072,2025,Wrong direction
2025-11-04T19:25:26.892020+00:00,Agent_073,2025,Wrong direction
2025-11-04T19:25:27.861361+00:00,Agent_074,2025,Right direction
2025-11-04T19:25:28.479507+00:00,Agent_075,2025,Wrong direction
2025-11-04T19:25:28.918448+00:00,Agent_076,2025,Right direction
2025-11-04T19:25:29.430407+00:00,Agent_077,2025,Wrong direction
2025-11-04T19:25:29.897824+00:00,Agent_078,2025,Wrong direction
2025-11-04T19:25:30.652242+00:00,Agent_079,2025,No opinion
2025-11-04T19:25:31.023706+00:00,Agent_080,2025,Right direction
2025-11-04T19:25:31.599730+00:00,Agent_081,2025,Right direction
2025-11-04T19:25:32.150215+00:00,Agent_082,2025,Wrong direction
2025-11-04T19:25:32.586718+00:00,Agent_083,2025,Wrong direction
2025-11-04T19:25:32.993431+00:00,Agent_084,2025,No opinion
2025-11-04T19:25:33.385524+00:00,Agent_085,2025,Wrong direction
2025-11-04T19:25:33.999063+00:00,Agent_086,2025,Wrong direction
2025-11-04T19:25:34.509039+00:00,Agent_087,2025,Right direction
2025-11-04T19:25:35.202750+00:00,Agent_088,2025,No opinion
2025-11-04T19:25:36.353249+00:00,Agent_089,2025,Wrong direction
2025-11-04T19:25:37.065570+00:00,Agent_090,2025,Wrong direction
2025-11-04T19:25:37.510151+00:00,Agent_091,2025,Wrong direction
2025-11-04T19:25:38.030934+00:00,Agent_092,2025,Wrong direction
2025-11-04T19:25:38.498769+00:00,Agent_093,2025,No opinion
2025-11-04T19:25:38.925979+00:00,Agent_094,2025,Wrong direction
2025-11-04T19:25:39.427585+00:00,Agent_095,2025,Wrong direction
2025-11-04T19:25:40.000343+00:00,Agent_096,2025,Wrong direction
2025-11-04T19:25:40.588297+00:00,Agent_097,2025,Wrong direction
2025-11-04T19:25:41.167701+00:00,Agent_098,2025,Wrong direction
2025-11-04T19:25:41.880947+00:00,Agent_099,2025,Right direction
2025-11-04T19:25:42.519829+00:00,Agent_100,2025,Right direction
2025-11-04T19:25:42.957606+00:00,Agent_101,2025,Right direction
2025-11-04T19:25:43.611614+00:00,Agent_102,2025,Right direction
2025-11-04T19:25:43.930072+00:00,Agent_103,2025,Wrong direction
2025-11-04T19:25:44.785759+00:00,Agent_104,2025,Right direction
2025-11-04T19:25:45.507027+00:00,Agent_105,2025,Wrong direction
2025-11-04T19:25:46.034020+00:00,Agent_106,2025,Wrong direction
2025-11-04T19:25:46.431408+00:00,Agent_107,2025,Wrong direction
2025-11-04T19:25:46.915427+00:00,Agent_108,2025,Right direction
2025-11-04T19:25:47.400513+00:00,Agent_109,2025,Wrong direction
2025-11-04T19:25:47.972028+00:00,Agent_110,2025,Right direction
2025-11-04T19:25:49.042096+00:00,Agent_111,2025,Wrong direction
2025-11-04T19:25:49.444858+00:00,Agent_112,2025,Wrong direction
2025-11-04T19:25:49.905802+00:00,Agent_113,2025,Wrong direction
2025-11-04T19:25:50.313088+00:00,Agent_114,2025,Wrong direction
2025-11-04T19:25:50.725566+00:00,Agent_115,2025,Wrong direction
2025-11-04T19:25:51.100406+00:00,Agent_116,2025,Wrong direction
2025-11-04T19:25:51.507782+00:00,Agent_117,2025,Wrong direction
2025-11-04T19:25:51.950337+00:00,Agent_118,2025,Right direction
2025-11-04T19:25:52.499629+00:00,Agent_119,2025,Right direction
2025-11-04T19:25:53.175775+00:00,Agent_120,2025,Wrong direction
2025-11-04T19:25:53.760393+00:00,Agent_121,2025,Wrong direction
2025-11-04T19:25:54.375766+00:00,Agent_122,2025,No opinion
2025-11-04T19:25:54.950076+00:00,Agent_123,2025,Right direction
2025-11-04T19:25:55.390661+00:00,Agent_124,2025,Wrong direction
2025-11-04T19:25:55.924676+00:00,Agent_125,2025,Wrong direction
2025-11-04T19:25:56.421844+00:00,Agent_126,2025,Wrong direction
2025-11-04T19:25:56.866580+00:00,Agent_127,2025,Right direction
2025-11-04T19:25:57.290555+00:00,Agent_128,2025,Right direction
2025-11-04T19:25:57.998364+00:00,Agent_129,2025,Wrong direction
2025-11-04T19:25:58.408078+00:00,Agent_130,2025,Wrong direction
2025-11-04T19:25:58.778610+00:00,Agent_131,2025,Right direction
2025-11-04T19:25:59.195226+00:00,Agent_132,2025,Right direction
2025-11-04T19:25:59.699199+00:00,Agent_133,2025,Right direction
2025-11-04T19:26:00.417002+00:00,Agent_134,2025,Wrong direction
2025-11-04T19:26:00.740404+00:00,Agent_135,2025,Right direction
2025-11-04T19:26:01.246416+00:00,Agent_136,2025,Wrong direction
2025-11-04T19:26:01.747821+00:00,Agent_137,2025,Right direction
2025-11-04T19:26:02.310637+00:00,Agent_138,2025,Wrong direction
2025-11-04T19:26:03.061061+00:00,Agent_139,2025,Right direction
2025-11-04T19:26:06.767042+00:00,Agent_140,2025,Wrong direction
2025-11-04T19:26:07.205368+00:00,Agent_141,2025,Wrong direction
2025-11-04T19:26:07.871232+00:00,Agent_142,2025,Wrong direction
2025-11-04T19:26:08.219731+00:00,Agent_143,2025,No opinion
2025-11-04T19:26:08.607478+00:00,Agent_144,2025,No opinion
2025-11-04T19:26:09.124973+00:00,Agent_145,2025,Wrong direction
2025-11-04T19:26:09.444468+00:00,Agent_146,2025,Right direction
2025-11-04T19:26:09.943419+00:00,Agent_147,2025,Wrong direction
2025-11-04T19:26:11.343343+00:00,Agent_148,2025,Wrong direction
2025-11-04T19:26:11.883915+00:00,Agent_149,2025,Wrong direction
2025-11-04T19:26:12.510851+00:00,Agent_150,2025,Right direction
2025-11-04T19:26:12.889134+00:00,Agent_151,2025,Right direction
2025-11-04T19:26:14.371798+00:00,Agent_152,2025,Wrong direction
2025-11-04T19:26:14.762173+00:00,Agent_153,2025,Right direction
2025-11-04T19:26:15.113724+00:00,Agent_154,2025,Right direction
2025-11-04T19:26:15.779620+00:00,Agent_155,2025,Right direction
2025-11-04T19:26:16.202827+00:00,Agent_156,2025,Right direction
2025-11-04T19:26:16.793552+00:00,Agent_157,2025,Wrong direction
2025-11-04T19:26:17.413470+00:00,Agent_158,2025,Wrong direction
2025-11-04T19:26:17.812430+00:00,Agent_159,2025,Wrong direction
2025-11-04T19:26:18.184752+00:00,Agent_160,2025,Wrong direction
2025-11-04T19:26:18.775713+00:00,Agent_161,2025,Wrong direction
2025-11-04T19:26:19.376835+00:00,Agent_162,2025,Wrong direction
2025-11-04T19:26:20.181974+00:00,Agent_163,2025,Right direction
2025-11-04T19:26:20.872071+00:00,Agent_164,2025,Wrong direction
2025-11-04T19:26:21.336718+00:00,Agent_165,2025,Right direction
2025-11-04T19:26:21.732503+00:00,Agent_166,2025,Right direction
2025-11-04T19:26:22.126406+00:00,Agent_167,2025,Wrong direction
2025-11-04T19:26:22.639412+00:00,Agent_168,2025,No opinion
2025-11-04T19:26:23.043373+00:00,Agent_169,2025,Wrong direction
2025-11-04T19:26:23.459227+00:00,Agent_170,2025,Wrong direction
2025-11-04T19:26:24.510989+00:00,Agent_171,2025,No opinion
2025-11-04T19:26:25.610013+00:00,Agent_172,2025,Right direction
2025-11-04T19:26:25.918807+00:00,Agent_173,2025,Right direction
2025-11-04T19:26:26.323082+00:00,Agent_174,2025,Right direction
2025-11-04T19:26:26.651896+00:00,Agent_175,2025,Wrong direction
2025-11-04T19:26:27.146371+00:00,Agent_176,2025,Wrong direction
2025-11-04T19:26:27.754574+00:00,Agent_177,2025,Right direction
2025-11-04T19:26:28.165452+00:00,Agent_178,2025,Right direction
2025-11-04T19:26:28.848893+00:00,Agent_179,2025,Wrong direction
2025-11-04T19:26:29.627050+00:00,Agent_180,2025,Wrong direction
2025-11-04T19:26:30.339643+00:00,Agent_181,2025,Right direction
2025-11-04T19:26:31.337772+00:00,Agent_182,2025,Wrong direction
2025-11-04T19:26:31.756594+00:00,Agent_183,2025,Wrong direction
2025-11-04T19:26:32.104982+00:00,Agent_184,2025,Wrong direction
2025-11-04T19:26:32.545300+00:00,Agent_185,2025,No opinion
2025-11-04T19:26:33.087102+00:00,Agent_186,2025,Wrong direction
2025-11-04T19:26:33.397729+00:00,Agent_187,2025,Wrong direction
2025-11-04T19:26:33.840995+00:00,Agent_188,2025,Wrong direction
2025-11-04T19:26:34.927800+00:00,Agent_189,2025,Wrong direction
2025-11-04T19:26:35.387441+00:00,Agent_190,2025,Wrong direction
2025-11-04T19:26:35.764232+00:00,Agent_191,2025,Right direction
2025-11-04T19:26:36.170457+00:00,Agent_192,2025,Right direction
2025-11-04T19:26:37.357734+00:00,Agent_193,2025,Right direction
2025-11-04T19:26:37.822451+00:00,Agent_194,2025,Right direction
2025-11-04T19:26:38.196574+00:00,Agent_195,2025,Wrong direction
2025-11-04T19:26:38.608968+00:00,Agent_196,2025,No opinion
2025-11-04T19:26:39.022498+00:00,Agent_197,2025,Wrong direction
2025-11-04T19:26:39.441909+00:00,Agent_198,2025,No opinion
2025-11-04T19:26:39.833818+00:00,Agent_199,2025,Wrong direction
2025-11-04T19:26:40.248583+00:00,Agent_200,2025,Wrong direction
2025-11-04T19:26:40.763711+00:00,Agent_201,2025,No opinion
2025-11-04T19:26:41.269000+00:00,Agent_202,2025,Right direction
2025-11-04T19:26:41.778682+00:00,Agent_203,2025,Right direction
2025-11-04T19:26:42.259506+00:00,Agent_204,2025,Right direction
2025-11-04T19:26:42.632214+00:00,Agent_205,2025,Wrong direction
2025-11-04T19:26:43.117933+00:00,Agent_206,2025,Wrong direction
2025-11-04T19:26:43.626617+00:00,Agent_207,2025,Right direction
2025-11-04T19:26:43.982859+00:00,Agent_208,2025,Right direction
2025-11-04T19:26:44.629157+00:00,Agent_209,2025,Wrong direction
2025-11-04T19:26:45.117106+00:00,Agent_210,2025,Wrong direction
2025-11-04T19:26:45.655070+00:00,Agent_211,2025,Wrong direction
2025-11-04T19:26:45.993117+00:00,Agent_212,2025,Wrong direction
2025-11-04T19:26:48.035933+00:00,Agent_213,2025,Wrong direction
2025-11-04T19:26:48.504441+00:00,Agent_214,2025,Wrong direction
2025-11-04T19:26:50.799869+00:00,Agent_215,2025,Wrong direction
2025-11-04T19:26:51.346596+00:00,Agent_216,2025,Right direction
2025-11-04T19:26:51.801783+00:00,Agent_217,2025,Wrong direction
2025-11-04T19:26:52.251337+00:00,Agent_218,2025,Right direction
2025-11-04T19:26:52.642717+00:00,Agent_219,2025,Wrong direction
2025-11-04T19:26:53.145922+00:00,Agent_220,2025,No opinion
2025-11-04T19:26:53.452005+00:00,Agent_221,2025,Wrong direction
2025-11-04T19:26:53.840840+00:00,Agent_222,2025,Wrong direction
2025-11-04T19:26:54.256903+00:00,Agent_223,2025,Right direction
2025-11-04T19:26:54.793099+00:00,Agent_224,2025,No opinion
2025-11-04T19:26:55.301427+00:00,Agent_225,2025,Wrong direction
2025-11-04T19:26:55.752517+00:00,Agent_226,2025,Wrong direction
2025-11-04T19:26:56.227317+00:00,Agent_227,2025,Right direction
2025-11-04T19:26:56.531552+00:00,Agent_228,2025,Right direction
2025-11-04T19:26:57.149969+00:00,Agent_229,2025,Right direction
2025-11-04T19:26:57.497257+00:00,Agent_230,2025,Right direction
2025-11-04T19:26:57.983203+00:00,Agent_231,2025,Wrong direction
2025-11-04T19:26:58.576862+00:00,Agent_232,2025,Wrong direction
2025-11-04T19:26:59.087020+00:00,Agent_233,2025,Wrong direction
2025-11-04T19:26:59.561932+00:00,Agent_234,2025,Right direction
2025-11-04T19:27:00.629130+00:00,Agent_235,2025,Right direction
2025-11-04T19:27:01.037799+00:00,Agent_236,2025,Wrong direction
2025-11-04T19:27:01.545596+00:00,Agent_237,2025,Wrong direction
2025-11-04T19:27:02.049654+00:00,Agent_238,2025,Wrong direction
2025-11-04T19:27:02.451552+00:00,Agent_239,2025,Wrong direction
2025-11-04T19:27:02.727040+00:00,Agent_240,2025,Wrong direction
2025-11-04T19:27:03.250408+00:00,Agent_241,2025,Wrong direction
2025-11-04T19:27:03.678666+00:00,Agent_242,2025,Right direction
2025-11-04T19:27:03.991042+00:00,Agent_243,2025,Right direction
2025-11-04T19:27:04.653914+00:00,Agent_244,2025,Right direction
2025-11-04T19:27:05.127403+00:00,Agent_245,2025,Right direction
2025-11-04T19:27:05.869568+00:00,Agent_246,2025,Wrong direction
2025-11-04T19:27:06.178871+00:00,Agent_247,2025,Right direction
2025-11-04T19:27:06.716068+00:00,Agent_248,2025,Right direction
2025-11-04T19:27:07.179333+00:00,Agent_249,2025,No opinion
2025-11-04T19:27:07.657578+00:00,Agent_250,2025,Right direction
2025-11-04T19:27:08.432236+00:00,Agent_251,2025,Wrong direction
2025-11-04T19:27:09.131794+00:00,Agent_252,2025,Right direction
2025-11-04T19:27:09.629077+00:00,Agent_253,2025,No opinion
2025-11-04T19:27:10.132312+00:00,Agent_254,2025,Wrong direction
2025-11-04T19:27:10.453287+00:00,Agent_255,2025,Right direction
2025-11-04T19:27:10.794957+00:00,Agent_256,2025,Wrong direction
2025-11-04T19:27:11.273191+00:00,Agent_257,2025,Wrong direction
2025-11-04T19:27:12.094760+00:00,Agent_258,2025,Wrong direction
2025-11-04T19:27:12.617630+00:00,Agent_259,2025,Right direction
2025-11-04T19:27:13.220058+00:00,Agent_260,2025,Right direction
2025-11-04T19:27:14.043016+00:00,Agent_261,2025,No opinion
2025-11-04T19:27:14.624652+00:00,Agent_262,2025,Right direction
2025-11-04T19:27:15.171693+00:00,Agent_263,2025,Right direction
2025-11-04T19:27:15.678909+00:00,Agent_264,2025,Wrong direction
2025-11-04T19:27:16.195582+00:00,Agent_265,2025,Right direction
2025-11-04T19:27:16.703763+00:00,Agent_266,2025,Right direction
2025-11-04T19:27:17.318228+00:00,Agent_267,2025,Wrong direction
2025-11-04T19:27:17.734212+00:00,Agent_268,2025,No opinion
2025-11-04T19:27:18.078858+00:00,Agent_269,2025,Wrong direction
2025-11-04T19:27:18.514693+00:00,Agent_270,2025,Right direction
2025-11-04T19:27:18.831455+00:00,Agent_271,2025,Right direction
2025-11-04T19:27:19.212483+00:00,Agent_272,2025,Wrong direction
2025-11-04T19:27:19.880375+00:00,Agent_273,2025,Wrong direction
2025-11-04T19:27:20.290552+00:00,Agent_274,2025,Wrong direction
2025-11-04T19:27:20.734716+00:00,Agent_275,2025,Wrong direction
2025-11-04T19:27:21.270847+00:00,Agent_276,2025,Wrong direction
2025-11-04T19:27:21.722150+00:00,Agent_277,2025,Wrong direction
2025-11-04T19:27:22.127977+00:00,Agent_278,2025,Wrong direction
2025-11-04T19:27:22.537978+00:00,Agent_279,2025,Wrong direction
2025-11-04T19:27:22.910547+00:00,Agent_280,2025,Wrong direction
2025-11-04T19:27:23.427999+00:00,Agent_281,2025,Wrong direction
2025-11-04T19:27:23.802162+00:00,Agent_282,2025,Right direction
2025-11-04T19:27:24.409617+00:00,Agent_283,2025,Right direction
2025-11-04T19:27:25.200976+00:00,Agent_284,2025,Wrong direction
2025-11-04T19:27:25.711109+00:00,Agent_285,2025,Wrong direction
2025-11-04T19:27:26.234515+00:00,Agent_286,2025,Wrong direction
2025-11-04T19:27:26.698006+00:00,Agent_287,2025,Wrong direction
2025-11-04T19:27:27.152037+00:00,Agent_288,2025,Right direction
2025-11-04T19:27:28.582132+00:00,Agent_289,2025,Wrong direction
2025-11-04T19:27:29.097625+00:00,Agent_290,2025,Wrong direction
2025-11-04T19:27:29.711405+00:00,Agent_291,2025,Wrong direction
2025-11-04T19:27:30.324401+00:00,Agent_292,2025,Right direction
2025-11-04T19:27:30.722642+00:00,Agent_293,2025,Wrong direction
2025-11-04T19:27:31.144126+00:00,Agent_294,2025,No opinion
2025-11-04T19:27:31.627422+00:00,Agent_295,2025,Wrong direction
2025-11-04T19:27:32.030988+00:00,Agent_296,2025,Wrong direction
2025-11-04T19:27:32.473238+00:00,Agent_297,2025,Right direction
2025-11-04T19:27:32.931642+00:00,Agent_298,2025,Wrong direction
2025-11-04T19:27:33.191127+00:00,Agent_299,2025,Wrong direction
2025-11-04T19:27:34.823747+00:00,Agent_300,2025,No opinion
2025-11-04T19:27:35.144116+00:00,Agent_301,2025,Wrong direction
2025-11-04T19:27:35.775753+00:00,Agent_302,2025,Wrong direction
2025-11-04T19:27:36.062075+00:00,Agent_303,2025,Right direction
2025-11-04T19:27:36.884771+00:00,Agent_304,2025,Wrong direction
2025-11-04T19:27:37.247559+00:00,Agent_305,2025,Wrong direction
2025-11-04T19:27:37.733078+00:00,Agent_306,2025,Wrong direction
2025-11-04T19:27:38.232712+00:00,Agent_307,2025,Right direction
2025-11-04T19:27:38.621280+00:00,Agent_308,2025,Wrong direction
2025-11-04T19:27:39.129419+00:00,Agent_309,2025,Right direction
2025-11-04T19:27:39.747219+00:00,Agent_310,2025,Right direction
2025-11-04T19:27:40.422107+00:00,Agent_311,2025,Right direction
2025-11-04T19:27:40.877913+00:00,Agent_312,2025,Right direction
2025-11-04T19:27:41.278650+00:00,Agent_313,2025,Right direction
2025-11-04T19:27:41.999726+00:00,Agent_314,2025,Wrong direction
2025-11-04T19:27:42.590024+00:00,Agent_315,2025,Wrong direction
2025-11-04T19:27:42.958694+00:00,Agent_316,2025,Wrong direction
2025-11-04T19:27:43.387732+00:00,Agent_317,2025,Wrong direction
2025-11-04T19:27:44.659812+00:00,Agent_318,2025,Wrong direction
2025-11-04T19:27:45.034672+00:00,Agent_319,2025,Wrong direction
2025-11-04T19:27:45.583562+00:00,Agent_320,2025,Wrong direction
2025-11-04T19:27:46.040178+00:00,Agent_321,2025,Right direction
2025-11-04T19:27:46.301877+00:00,Agent_322,2025,Right direction
2025-11-04T19:27:46.822529+00:00,Agent_323,2025,Wrong direction
2025-11-04T19:27:47.322216+00:00,Agent_324,2025,Right direction
2025-11-04T19:27:47.731672+00:00,Agent_325,2025,Wrong direction
2025-11-04T19:27:48.549531+00:00,Agent_326,2025,Wrong direction
2025-11-04T19:27:48.921283+00:00,Agent_327,2025,Right direction
2025-11-04T19:27:49.518180+00:00,Agent_328,2025,Wrong direction
2025-11-04T19:27:50.033273+00:00,Agent_329,2025,Wrong direction
2025-11-04T19:27:50.338303+00:00,Agent_330,2025,Right direction
2025-11-04T19:27:50.801933+00:00,Agent_331,2025,Wrong direction
2025-11-04T19:27:51.210647+00:00,Agent_332,2025,Wrong direction
2025-11-04T19:27:51.517111+00:00,Agent_333,2025,Wrong direction
2025-11-04T19:27:51.966033+00:00,Agent_334,2025,Right direction
2025-11-04T19:27:52.532346+00:00,Agent_335,2025,No opinion
2025-11-04T19:27:53.258413+00:00,Agent_336,2025,Wrong direction
2025-11-04T19:27:53.724124+00:00,Agent_337,2025,Wrong direction
2025-11-04T19:27:54.081432+00:00,Agent_338,2025,Wrong direction
2025-11-04T19:27:54.598067+00:00,Agent_339,2025,Right direction
2025-11-04T19:27:54.896040+00:00,Agent_340,2025,Wrong direction
2025-11-04T19:27:55.178536+00:00,Agent_341,2025,Right direction
2025-11-04T19:27:55.700861+00:00,Agent_342,2025,Wrong direction
2025-11-04T19:27:56.139276+00:00,Agent_343,2025,Right direction
2025-11-04T19:27:56.537970+00:00,Agent_344,2025,Right direction
2025-11-04T19:27:56.843279+00:00,Agent_345,2025,Wrong direction
2025-11-04T19:27:57.156494+00:00,Agent_346,2025,Right direction
2025-11-04T19:27:57.972726+00:00,Agent_347,2025,Wrong direction
2025-11-04T19:27:58.605022+00:00,Agent_348,2025,Right direction
2025-11-04T19:27:59.254870+00:00,Agent_349,2025,Wrong direction
2025-11-04T19:27:59.915916+00:00,Agent_350,2025,Wrong direction
2025-11-04T19:28:00.520666+00:00,Agent_351,2025,Wrong direction
2025-11-04T19:28:00.923749+00:00,Agent_352,2025,Right direction
2025-11-04T19:28:01.395485+00:00,Agent_353,2025,Right direction
2025-11-04T19:28:01.804024+00:00,Agent_354,2025,Wrong direction
2025-11-04T19:28:02.270310+00:00,Agent_355,2025,Right direction
2025-11-04T19:28:02.886375+00:00,Agent_356,2025,No opinion
2025-11-04T19:28:03.271886+00:00,Agent_357,2025,Right direction
2025-11-04T19:28:03.954930+00:00,Agent_358,2025,Right direction
2025-11-04T19:28:04.523101+00:00,Agent_359,2025,Wrong direction
2025-11-04T19:28:04.934283+00:00,Agent_360,2025,Wrong direction
2025-11-04T19:28:05.496328+00:00,Agent_361,2025,Right direction
2025-11-04T19:28:05.889018+00:00,Agent_362,2025,Wrong direction
2025-11-04T19:28:06.373614+00:00,Agent_363,2025,Right direction
2025-11-04T19:28:07.132159+00:00,Agent_364,2025,Wrong direction
2025-11-04T19:28:08.366808+00:00,Agent_365,2025,Wrong direction
2025-11-04T19:28:08.774354+00:00,Agent_366,2025,Wrong direction
2025-11-04T19:28:09.175515+00:00,Agent_367,2025,Wrong direction
2025-11-04T19:28:09.556708+00:00,Agent_368,2025,Right direction
2025-11-04T19:28:09.910262+00:00,Agent_369,2025,Wrong direction
2025-11-04T19:28:10.446582+00:00,Agent_370,2025,Wrong direction
2025-11-04T19:28:10.977880+00:00,Agent_371,2025,Wrong direction
2025-11-04T19:28:11.299910+00:00,Agent_372,2025,Right direction
2025-11-04T19:28:11.797197+00:00,Agent_373,2025,Wrong direction
2025-11-04T19:28:12.188944+00:00,Agent_374,2025,Wrong direction
2025-11-04T19:28:12.921112+00:00,Agent_375,2025,Right direction
2025-11-04T19:28:13.431264+00:00,Agent_376,2025,No opinion
2025-11-04T19:28:13.746653+00:00,Agent_377,2025,Wrong direction
2025-11-04T19:28:14.239306+00:00,Agent_378,2025,Wrong direction
2025-11-04T19:28:14.863286+00:00,Agent_379,2025,Right direction
2025-11-04T19:28:15.273965+00:00,Agent_380,2025,Wrong direction
2025-11-04T19:28:15.683106+00:00,Agent_381,2025,No opinion
2025-11-04T19:28:16.092983+00:00,Agent_382,2025,Wrong direction
2025-11-04T19:28:17.023667+00:00,Agent_383,2025,Right direction
2025-11-04T19:28:17.561650+00:00,Agent_384,2025,Wrong direction
2025-11-04T19:28:18.138063+00:00,Agent_385,2025,Wrong direction
2025-11-04T19:28:18.595884+00:00,Agent_386,2025,Wrong direction
2025-11-04T19:28:19.013467+00:00,Agent_387,2025,Wrong direction
2025-11-04T19:28:19.398194+00:00,Agent_388,2025,Right direction
2025-11-04T19:28:19.897905+00:00,Agent_389,2025,Right direction
2025-11-04T19:28:20.438515+00:00,Agent_390,2025,Wrong direction
2025-11-04T19:28:20.939744+00:00,Agent_391,2025,Right direction
2025-11-04T19:28:21.679215+00:00,Agent_392,2025,Wrong direction
2025-11-04T19:28:22.056070+00:00,Agent_393,2025,Right direction
2025-11-04T19:28:22.383317+00:00,Agent_394,2025,Right direction
2025-11-04T19:28:22.794096+00:00,Agent_395,2025,Right direction
2025-11-04T19:28:23.327307+00:00,Agent_396,2025,Right direction
2025-11-04T19:28:23.781026+00:00,Agent_397,2025,Wrong direction
