timestamp,RU_id,question_id,question,response,response_num
2025-10-22T17:22:53.363771+00:00,A006,N5,Am easily disturbed.,Very Inaccurate,1
2025-10-22T17:22:53.849867+00:00,A006,N6,Get upset easily.,Very Inaccurate,1
2025-10-22T17:22:54.482322+00:00,A006,N7,Change my mood a lot.,Very Inaccurate,1
2025-10-22T17:22:55.206056+00:00,A006,N8,Have frequent mood swings.,Very Inaccurate,1
2025-10-22T17:22:55.755809+00:00,A006,N9,Get irritated easily.,Very Inaccurate,1
2025-10-22T17:22:56.250992+00:00,A006,N10,Often feel blue.,Very Inaccurate,1
2025-10-22T17:22:57.052754+00:00,A006,E1,Am the life of the party.,Moderately Inaccurate,2
2025-10-22T17:22:57.563256+00:00,A006,E2,Don't talk a lot.,Moderately Inaccurate,2
2025-10-22T17:22:58.236513+00:00,A006,E3,Feel comfortable around people.,Very Accurate,5
2025-10-22T17:22:58.932797+00:00,A006,E4,Keep in the background.,Very Inaccurate,1
2025-10-22T17:22:59.382847+00:00,A006,E5,Start conversations.,Very Accurate,5
2025-10-22T17:23:00.038506+00:00,A006,E6,Have little to say.,Very Inaccurate,1
2025-10-22T17:23:00.606940+00:00,A006,E7,Talk to a lot of different people at parties.,Moderately Inaccurate,2
2025-10-22T17:23:01.190881+00:00,A006,E8,Don't like to draw attention to myself.,Moderately Accurate,4
2025-10-22T17:23:02.020909+00:00,A006,E9,Don't mind being the center of attention.,Very Inaccurate,1
2025-10-22T17:23:02.470916+00:00,A006,E10,Am quiet around strangers.,Moderately Accurate,4
2025-10-22T17:23:03.158026+00:00,A006,C1,Am always prepared.,Very Accurate,5
2025-10-22T17:23:03.860304+00:00,A006,C2,Leave my belongings around.,Very Inaccurate,1
2025-10-22T17:23:04.336522+00:00,A006,C3,Pay attention to details.,Very Accurate,5
2025-10-22T17:23:05.433950+00:00,A006,C4,Make a mess of things.,Very Inaccurate,1
2025-10-22T17:23:06.053108+00:00,A006,C5,Get chores done right away.,Very Accurate,5
2025-10-22T17:23:06.643333+00:00,A006,C6,Often forget to put things back in their proper place.,Very Inaccurate,1
2025-10-22T17:23:07.581221+00:00,A006,C7,Like order.,Very Accurate,5
2025-10-22T17:23:08.059885+00:00,A006,C8,Shirk my duties.,Very Inaccurate,1
2025-10-22T17:23:08.595773+00:00,A006,C9,Follow a schedule.,Very Accurate,5
