timestamp,RU_id,question_id,question,response,response_num
2025-11-11T19:28:11.630866+00:00,RU_055,E3,Feel comfortable around people.,Very Accurate,5
2025-11-11T19:28:12.311021+00:00,RU_055,E4,Keep in the background.,Very Inaccurate,1
2025-11-11T19:28:12.800579+00:00,RU_055,E5,Start conversations.,Moderately Accurate,4
2025-11-11T19:28:14.335890+00:00,RU_055,E6,Have little to say.,Very Inaccurate,1
2025-11-11T19:28:15.052401+00:00,RU_055,E7,Talk to a lot of different people at parties.,Moderately Accurate,4
2025-11-11T19:28:15.974304+00:00,RU_055,E8,Don't like to draw attention to myself.,Very Accurate,5
2025-11-11T19:28:17.000650+00:00,RU_055,E9,Don't mind being the center of attention.,Moderately Inaccurate,2
2025-11-11T19:28:17.855345+00:00,RU_055,E10,Am quiet around strangers.,Moderately Accurate,4
2025-11-11T19:28:18.535804+00:00,RU_055,C1,Am always prepared.,Very Accurate,5
2025-11-11T19:28:19.253156+00:00,RU_055,C2,Leave my belongings around.,Very Inaccurate,1
2025-11-11T19:28:26.113303+00:00,RU_055,C3,Pay attention to details.,Very Accurate,5
2025-11-11T19:28:29.080154+00:00,RU_055,C4,Make a mess of things.,Very Inaccurate,1
2025-11-11T19:28:30.720283+00:00,RU_055,C5,Get chores done right away.,Very Accurate,5
2025-11-11T19:28:32.974728+00:00,RU_055,C6,Often forget to put things back in their proper place.,Very Inaccurate,1
2025-11-11T19:28:33.381667+00:00,RU_055,C7,Like order.,Moderately Accurate,4
2025-11-11T19:28:34.304688+00:00,RU_055,C8,Shirk my duties.,Very Inaccurate,1
2025-11-11T19:28:44.943030+00:00,RU_055,C9,Follow a schedule.,Moderately Accurate,4
2025-11-11T19:28:45.362733+00:00,RU_055,C10,Am exacting in my work.,Very Accurate,5
2025-11-11T19:28:46.182324+00:00,RU_105,A1,Feel little concern for others.,Very Inaccurate,1
2025-11-11T19:28:47.104150+00:00,RU_105,A2,Am interested in people.,Very Accurate,5
2025-11-11T19:28:48.585663+00:00,RU_105,A3,Insult people.,Very Inaccurate,1
2025-11-11T19:28:49.254373+00:00,RU_105,A4,Sympathize with others' feelings.,Very Accurate,5
2025-11-11T19:28:50.483943+00:00,RU_105,A5,Am not interested in other people's problems.,Very Inaccurate,1
2025-11-11T19:28:51.243419+00:00,RU_105,A6,Have a soft heart.,Moderately Accurate,4
2025-11-11T19:28:52.709479+00:00,RU_105,A7,Am not really interested in others.,Very Inaccurate,1
2025-11-11T19:28:53.533221+00:00,RU_105,A8,Take time out for others.,Very Accurate,5
2025-11-11T19:28:54.392991+00:00,RU_105,A9,Feel others' emotions.,Moderately Accurate,4
2025-11-11T19:28:55.039659+00:00,RU_105,A10,Make people feel at ease.,Very Accurate,5
2025-11-11T19:28:55.530154+00:00,RU_105,O1,Have a rich vocabulary.,Very Accurate,5
2025-11-11T19:28:56.501276+00:00,RU_105,O2,Have difficulty understanding abstract ideas.,Very Inaccurate,1
2025-11-11T19:28:56.836485+00:00,RU_105,O3,Have a vivid imagination.,Moderately Accurate,4
2025-11-11T19:28:58.135853+00:00,RU_105,O4,Am not interested in abstract ideas.,Very Inaccurate,1
2025-11-11T19:28:59.252663+00:00,RU_105,O5,Have excellent ideas.,Very Accurate,5
2025-11-11T19:28:59.818246+00:00,RU_105,O6,Do not have a good imagination.,Very Inaccurate,1
2025-11-11T19:29:00.507939+00:00,RU_105,O7,Am quick to understand things.,Very Accurate,5
2025-11-11T19:29:01.284439+00:00,RU_105,O8,Use difficult words.,Moderately Accurate,4
2025-11-11T19:29:02.082474+00:00,RU_105,O9,Spend time reflecting on things.,Moderately Accurate,4
2025-11-11T19:29:02.914616+00:00,RU_105,O10,Am full of ideas.,Very Accurate,5
2025-11-11T19:29:04.221797+00:00,RU_105,N1,Get stressed out easily.,Very Inaccurate,1
2025-11-11T19:29:04.754179+00:00,RU_105,N2,Am relaxed most of the time.,Moderately Accurate,4
2025-11-11T19:29:05.453949+00:00,RU_105,N3,Worry about things.,Moderately Inaccurate,2
2025-11-11T19:29:06.169743+00:00,RU_105,N4,Seldom feel blue.,Very Accurate,5
2025-11-11T19:29:07.090515+00:00,RU_105,N5,Am easily disturbed.,Very Inaccurate,1
2025-11-11T19:29:07.847907+00:00,RU_105,N6,Get upset easily.,Very Inaccurate,1
2025-11-11T19:29:08.781960+00:00,RU_105,N7,Change my mood a lot.,Moderately Accurate,4
2025-11-11T19:29:09.418322+00:00,RU_105,N8,Have frequent mood swings.,Very Inaccurate,1
2025-11-11T19:29:10.227557+00:00,RU_105,N9,Get irritated easily.,Very Inaccurate,1
2025-11-11T19:29:11.204543+00:00,RU_105,N10,Often feel blue.,Very Inaccurate,1
2025-11-11T19:29:12.566523+00:00,RU_105,E1,Am the life of the party.,Moderately Accurate,4
2025-11-11T19:29:13.379641+00:00,RU_105,E2,Don't talk a lot.,Moderately Accurate,4
2025-11-11T19:29:14.003004+00:00,RU_105,E3,Feel comfortable around people.,Very Accurate,5
2025-11-11T19:29:14.834513+00:00,RU_105,E4,Keep in the background.,Very Inaccurate,1
2025-11-11T19:29:15.305202+00:00,RU_105,E5,Start conversations.,Moderately Accurate,4
2025-11-11T19:29:15.987774+00:00,RU_105,E6,Have little to say.,Very Inaccurate,1
2025-11-11T19:29:17.529409+00:00,RU_105,E7,Talk to a lot of different people at parties.,Moderately Accurate,4
2025-11-11T19:29:17.839859+00:00,RU_105,E8,Don't like to draw attention to myself.,Very Inaccurate,1
2025-11-11T19:29:18.185977+00:00,RU_105,E9,Don't mind being the center of attention.,Moderately Accurate,4
2025-11-11T19:29:18.915964+00:00,RU_105,E10,Am quiet around strangers.,Moderately Accurate,4
2025-11-11T19:29:19.664551+00:00,RU_105,C1,Am always prepared.,Very Accurate,5
2025-11-11T19:29:20.452819+00:00,RU_105,C2,Leave my belongings around.,Very Inaccurate,1
2025-11-11T19:29:21.045069+00:00,RU_105,C3,Pay attention to details.,Very Accurate,5
2025-11-11T19:29:21.569254+00:00,RU_105,C4,Make a mess of things.,Very Inaccurate,1
2025-11-11T19:29:22.244514+00:00,RU_105,C5,Get chores done right away.,Very Accurate,5
2025-11-11T19:29:22.982967+00:00,RU_105,C6,Often forget to put things back in their proper place.,Very Inaccurate,1
2025-11-11T19:29:23.666322+00:00,RU_105,C7,Like order.,Very Accurate,5
2025-11-11T19:29:24.351268+00:00,RU_105,C8,Shirk my duties.,Very Inaccurate,1
2025-11-11T19:29:25.913120+00:00,RU_105,C9,Follow a schedule.,Very Accurate,5
2025-11-11T19:29:26.789071+00:00,RU_105,C10,Am exacting in my work.,Very Accurate,5
2025-11-11T19:29:27.606828+00:00,RU_414,A1,Feel little concern for others.,Very Inaccurate,1
2025-11-11T19:29:28.791110+00:00,RU_414,A2,Am interested in people.,Moderately Inaccurate,2
2025-11-11T19:29:29.474540+00:00,RU_414,A3,Insult people.,Very Inaccurate,1
2025-11-11T19:29:31.126340+00:00,RU_414,A4,Sympathize with others' feelings.,Moderately Accurate,4
2025-11-11T19:29:31.872143+00:00,RU_414,A5,Am not interested in other people's problems.,Very Inaccurate,1
2025-11-11T19:29:33.034262+00:00,RU_414,A6,Have a soft heart.,Moderately Accurate,4
2025-11-11T19:29:35.142193+00:00,RU_414,A7,Am not really interested in others.,Moderately Inaccurate,2
2025-11-11T19:29:36.017745+00:00,RU_414,A8,Take time out for others.,Very Accurate,5
2025-11-11T19:29:36.672063+00:00,RU_414,A9,Feel others' emotions.,Moderately Accurate,4
2025-11-11T19:29:37.444242+00:00,RU_414,A10,Make people feel at ease.,Moderately Accurate,4
2025-11-11T19:29:38.017604+00:00,RU_414,O1,Have a rich vocabulary.,Moderately Inaccurate,2
2025-11-11T19:29:38.691247+00:00,RU_414,O2,Have difficulty understanding abstract ideas.,Moderately Accurate,4
2025-11-11T19:29:39.399210+00:00,RU_414,O3,Have a vivid imagination.,Moderately Inaccurate,2
2025-11-11T19:29:40.491454+00:00,RU_414,O4,Am not interested in abstract ideas.,Very Accurate,5
2025-11-11T19:29:41.186261+00:00,RU_414,O5,Have excellent ideas.,Moderately Accurate,4
2025-11-11T19:29:42.136108+00:00,RU_414,O6,Do not have a good imagination.,Moderately Inaccurate,2
2025-11-11T19:29:43.294158+00:00,RU_414,O7,Am quick to understand things.,Moderately Accurate,4
2025-11-11T19:29:44.226389+00:00,RU_414,O8,Use difficult words.,Very Inaccurate,1
2025-11-11T19:29:44.763871+00:00,RU_414,O9,Spend time reflecting on things.,Moderately Accurate,4
2025-11-11T19:29:45.433149+00:00,RU_414,O10,Am full of ideas.,Moderately Inaccurate,2
2025-11-11T19:29:46.331916+00:00,RU_414,N1,Get stressed out easily.,Very Inaccurate,1
2025-11-11T19:30:17.941367+00:00,RU_414,N2,Am relaxed most of the time.,Very Accurate,5
2025-11-11T19:30:18.752156+00:00,RU_414,N3,Worry about things.,Moderately Accurate,4
2025-11-11T19:30:19.701852+00:00,RU_414,N4,Seldom feel blue.,Moderately Accurate,4
2025-11-11T19:30:20.695832+00:00,RU_414,N5,Am easily disturbed.,Very Inaccurate,1
2025-11-11T19:30:21.516173+00:00,RU_414,N6,Get upset easily.,Very Inaccurate,1
2025-11-11T19:30:22.131719+00:00,RU_414,N7,Change my mood a lot.,Very Inaccurate,1
2025-11-11T19:30:22.657520+00:00,RU_414,N8,Have frequent mood swings.,Very Inaccurate,1
2025-11-11T19:30:23.870367+00:00,RU_414,N9,Get irritated easily.,Very Inaccurate,1
2025-11-11T19:30:24.896280+00:00,RU_414,N10,Often feel blue.,Moderately Inaccurate,2
2025-11-11T19:30:26.738679+00:00,RU_414,E1,Am the life of the party.,Very Inaccurate,1
2025-11-11T19:30:27.557284+00:00,RU_414,E2,Don't talk a lot.,Very Accurate,5
2025-11-11T19:30:28.582538+00:00,RU_414,E3,Feel comfortable around people.,Moderately Inaccurate,2
2025-11-11T19:30:29.606400+00:00,RU_414,E4,Keep in the background.,Very Accurate,5
2025-11-11T19:30:30.355168+00:00,RU_414,E5,Start conversations.,Very Inaccurate,1
2025-11-11T19:30:31.041214+00:00,RU_414,E6,Have little to say.,Moderately Accurate,4
2025-11-11T19:30:31.859894+00:00,RU_414,E7,Talk to a lot of different people at parties.,Very Inaccurate,1
2025-11-11T19:30:32.574634+00:00,RU_414,E8,Don't like to draw attention to myself.,Very Accurate,5
2025-11-11T19:30:33.601325+00:00,RU_414,E9,Don't mind being the center of attention.,Very Inaccurate,1
2025-11-11T19:30:34.419680+00:00,RU_414,E10,Am quiet around strangers.,Very Accurate,5
2025-11-11T19:30:35.033638+00:00,RU_414,C1,Am always prepared.,Moderately Accurate,4
2025-11-11T19:30:37.083303+00:00,RU_414,C2,Leave my belongings around.,Very Inaccurate,1
2025-11-11T19:30:37.941964+00:00,RU_414,C3,Pay attention to details.,Very Accurate,5
2025-11-11T19:30:39.336636+00:00,RU_414,C4,Make a mess of things.,Very Inaccurate,1
2025-11-11T19:30:40.257792+00:00,RU_414,C5,Get chores done right away.,Moderately Accurate,4
2025-11-11T19:30:41.689894+00:00,RU_414,C6,Often forget to put things back in their proper place.,Moderately Inaccurate,2
2025-11-11T19:30:42.474502+00:00,RU_414,C7,Like order.,Moderately Accurate,4
2025-11-11T19:30:44.375797+00:00,RU_414,C8,Shirk my duties.,Very Inaccurate,1
2025-11-11T19:30:47.132083+00:00,RU_414,C9,Follow a schedule.,Moderately Accurate,4
2025-11-11T19:30:49.576177+00:00,RU_414,C10,Am exacting in my work.,Very Accurate,5
2025-11-11T19:30:50.291551+00:00,RU_504,A1,Feel little concern for others.,Very Inaccurate,1
2025-11-11T19:30:51.418150+00:00,RU_504,A2,Am interested in people.,Very Accurate,5
2025-11-11T19:30:52.340506+00:00,RU_504,A3,Insult people.,Very Inaccurate,1
2025-11-11T19:30:53.158436+00:00,RU_504,A4,Sympathize with others' feelings.,Very Accurate,5
2025-11-11T19:30:54.081171+00:00,RU_504,A5,Am not interested in other people's problems.,Very Inaccurate,1
2025-11-11T19:30:54.694304+00:00,RU_504,A6,Have a soft heart.,Very Accurate,5
2025-11-11T19:30:55.925516+00:00,RU_504,A7,Am not really interested in others.,Very Inaccurate,1
2025-11-11T19:30:56.742215+00:00,RU_504,A8,Take time out for others.,Very Accurate,5
2025-11-11T19:30:58.076076+00:00,RU_504,A9,Feel others' emotions.,Very Accurate,5
2025-11-11T19:30:58.796930+00:00,RU_504,A10,Make people feel at ease.,Very Accurate,5
2025-11-11T19:30:59.609762+00:00,RU_504,O1,Have a rich vocabulary.,Moderately Accurate,4
2025-11-11T19:31:00.429783+00:00,RU_504,O2,Have difficulty understanding abstract ideas.,Moderately Accurate,4
2025-11-11T19:31:01.040466+00:00,RU_504,O3,Have a vivid imagination.,Moderately Accurate,4
2025-11-11T19:31:01.862364+00:00,RU_504,O4,Am not interested in abstract ideas.,Very Accurate,5
2025-11-11T19:31:02.801846+00:00,RU_504,O5,Have excellent ideas.,Moderately Accurate,4
2025-11-11T19:31:03.736783+00:00,RU_504,O6,Do not have a good imagination.,Very Inaccurate,1
2025-11-11T19:31:04.627227+00:00,RU_504,O7,Am quick to understand things.,Moderately Accurate,4
2025-11-11T19:31:06.061323+00:00,RU_504,O8,Use difficult words.,Very Inaccurate,1
2025-11-11T19:31:07.082832+00:00,RU_504,O9,Spend time reflecting on things.,Very Accurate,5
2025-11-11T19:31:07.904031+00:00,RU_504,O10,Am full of ideas.,Moderately Accurate,4
2025-11-11T19:31:09.302820+00:00,RU_504,N1,Get stressed out easily.,Very Inaccurate,1
2025-11-11T19:31:10.566658+00:00,RU_504,N2,Am relaxed most of the time.,Very Accurate,5
2025-11-11T19:31:11.489706+00:00,RU_504,N3,Worry about things.,Moderately Inaccurate,2
2025-11-11T19:31:12.021373+00:00,RU_504,N4,Seldom feel blue.,Very Accurate,5
2025-11-11T19:31:12.926255+00:00,RU_504,N5,Am easily disturbed.,Very Inaccurate,1
2025-11-11T19:31:15.071968+00:00,RU_504,N6,Get upset easily.,Very Inaccurate,1
2025-11-11T19:31:15.483649+00:00,RU_504,N7,Change my mood a lot.,Moderately Inaccurate,2
2025-11-11T19:31:16.191229+00:00,RU_504,N8,Have frequent mood swings.,Very Inaccurate,1
2025-11-11T19:31:18.632775+00:00,RU_504,N9,Get irritated easily.,Very Inaccurate,1
2025-11-11T19:31:19.372094+00:00,RU_504,N10,Often feel blue.,Moderately Inaccurate,2
2025-11-11T19:31:19.784154+00:00,RU_504,E1,Am the life of the party.,Moderately Inaccurate,2
2025-11-11T19:31:20.382776+00:00,RU_504,E2,Don't talk a lot.,Moderately Accurate,4
2025-11-11T19:31:21.110890+00:00,RU_504,E3,Feel comfortable around people.,Very Accurate,5
2025-11-11T19:31:22.035873+00:00,RU_504,E4,Keep in the background.,Very Inaccurate,1
2025-11-11T19:31:23.059577+00:00,RU_504,E5,Start conversations.,Moderately Accurate,4
2025-11-11T19:31:23.775424+00:00,RU_504,E6,Have little to say.,Very Inaccurate,1
2025-11-11T19:31:24.659199+00:00,RU_504,E7,Talk to a lot of different people at parties.,Moderately Accurate,4
2025-11-11T19:31:26.162124+00:00,RU_504,E8,Don't like to draw attention to myself.,Very Accurate,5
2025-11-11T19:31:26.799754+00:00,RU_504,E9,Don't mind being the center of attention.,Very Inaccurate,1
2025-11-11T19:31:30.878290+00:00,RU_504,E10,Am quiet around strangers.,Moderately Accurate,4
2025-11-11T19:31:31.576911+00:00,RU_504,C1,Am always prepared.,Moderately Accurate,4
2025-11-11T19:31:32.491298+00:00,RU_504,C2,Leave my belongings around.,Moderately Inaccurate,2
2025-11-11T19:31:33.539017+00:00,RU_504,C3,Pay attention to details.,Very Accurate,5
2025-11-11T19:31:34.658489+00:00,RU_504,C4,Make a mess of things.,Very Inaccurate,1
2025-11-11T19:31:35.281895+00:00,RU_504,C5,Get chores done right away.,Moderately Accurate,4
2025-11-11T19:31:36.156268+00:00,RU_504,C6,Often forget to put things back in their proper place.,Moderately Inaccurate,2
2025-11-11T19:31:37.241195+00:00,RU_504,C7,Like order.,Moderately Accurate,4
2025-11-11T19:31:38.043788+00:00,RU_504,C8,Shirk my duties.,Very Inaccurate,1
2025-11-11T19:31:38.744897+00:00,RU_504,C9,Follow a schedule.,Moderately Accurate,4
2025-11-11T19:31:41.695012+00:00,RU_504,C10,Am exacting in my work.,Moderately Accurate,4
2025-11-11T19:31:45.037765+00:00,RU_721,A1,Feel little concern for others.,Very Inaccurate,1
2025-11-11T19:31:45.817775+00:00,RU_721,A2,Am interested in people.,Very Accurate,5
2025-11-11T19:31:46.611350+00:00,RU_721,A3,Insult people.,Very Inaccurate,1
2025-11-11T19:31:47.843254+00:00,RU_721,A4,Sympathize with others' feelings.,Very Accurate,5
2025-11-11T19:31:48.763666+00:00,RU_721,A5,Am not interested in other people's problems.,Very Inaccurate,1
2025-11-11T19:31:49.685750+00:00,RU_721,A6,Have a soft heart.,Very Accurate,5
2025-11-11T19:31:50.502965+00:00,RU_721,A7,Am not really interested in others.,Very Inaccurate,1
2025-11-11T19:31:51.117148+00:00,RU_721,A8,Take time out for others.,Very Accurate,5
2025-11-11T19:31:51.629135+00:00,RU_721,A9,Feel others' emotions.,Very Accurate,5
2025-11-11T19:31:52.367821+00:00,RU_721,A10,Make people feel at ease.,Very Accurate,5
2025-11-11T19:31:53.189071+00:00,RU_721,O1,Have a rich vocabulary.,Very Accurate,5
2025-11-11T19:31:53.954300+00:00,RU_721,O2,Have difficulty understanding abstract ideas.,Very Inaccurate,1
2025-11-11T19:31:54.607708+00:00,RU_721,O3,Have a vivid imagination.,Very Accurate,5
2025-11-11T19:31:56.034731+00:00,RU_721,O4,Am not interested in abstract ideas.,Very Inaccurate,1
2025-11-11T19:31:56.954133+00:00,RU_721,O5,Have excellent ideas.,Very Accurate,5
2025-11-11T19:31:57.773229+00:00,RU_721,O6,Do not have a good imagination.,Very Inaccurate,1
2025-11-11T19:31:58.387807+00:00,RU_721,O7,Am quick to understand things.,Very Accurate,5
2025-11-11T19:31:59.104465+00:00,RU_721,O8,Use difficult words.,Moderately Accurate,4
2025-11-11T19:31:59.924619+00:00,RU_721,O9,Spend time reflecting on things.,Moderately Accurate,4
2025-11-11T19:32:00.641018+00:00,RU_721,O10,Am full of ideas.,Very Accurate,5
2025-11-11T19:32:01.357233+00:00,RU_721,N1,Get stressed out easily.,Moderately Inaccurate,2
2025-11-11T19:32:02.279623+00:00,RU_721,N2,Am relaxed most of the time.,Moderately Accurate,4
2025-11-11T19:32:02.672645+00:00,RU_721,N3,Worry about things.,Moderately Inaccurate,2
2025-11-11T19:32:03.251346+00:00,RU_721,N4,Seldom feel blue.,Very Accurate,5
2025-11-11T19:32:03.917107+00:00,RU_721,N5,Am easily disturbed.,Very Inaccurate,1
2025-11-11T19:32:04.633882+00:00,RU_721,N6,Get upset easily.,Moderately Inaccurate,2
2025-11-11T19:32:05.353842+00:00,RU_721,N7,Change my mood a lot.,Moderately Accurate,4
2025-11-11T19:32:05.862522+00:00,RU_721,N8,Have frequent mood swings.,Moderately Inaccurate,2
2025-11-11T19:32:06.685719+00:00,RU_721,N9,Get irritated easily.,Very Inaccurate,1
2025-11-11T19:32:07.397831+00:00,RU_721,N10,Often feel blue.,Very Inaccurate,1
2025-11-11T19:32:08.115774+00:00,RU_721,E1,Am the life of the party.,Very Accurate,5
2025-11-11T19:32:09.755827+00:00,RU_721,E2,Don't talk a lot.,Very Inaccurate,1
2025-11-11T19:32:10.471989+00:00,RU_721,E3,Feel comfortable around people.,Very Accurate,5
2025-11-11T19:32:11.201712+00:00,RU_721,E4,Keep in the background.,Very Inaccurate,1
2025-11-11T19:32:11.594362+00:00,RU_721,E5,Start conversations.,Very Accurate,5
2025-11-11T19:32:11.945876+00:00,RU_721,E6,Have little to say.,Very Inaccurate,1
2025-11-11T19:32:12.517731+00:00,RU_721,E7,Talk to a lot of different people at parties.,Very Accurate,5
2025-11-11T19:32:13.326464+00:00,RU_721,E8,Don't like to draw attention to myself.,Very Inaccurate,1
2025-11-11T19:32:14.258139+00:00,RU_721,E9,Don't mind being the center of attention.,Moderately Accurate,4
2025-11-11T19:32:14.667016+00:00,RU_721,E10,Am quiet around strangers.,Very Inaccurate,1
2025-11-11T19:32:15.383037+00:00,RU_721,C1,Am always prepared.,Moderately Inaccurate,2
2025-11-11T19:32:16.301752+00:00,RU_721,C2,Leave my belongings around.,Moderately Inaccurate,2
2025-11-11T19:32:17.023119+00:00,RU_721,C3,Pay attention to details.,Very Accurate,5
2025-11-11T19:32:17.638716+00:00,RU_721,C4,Make a mess of things.,Moderately Accurate,4
2025-11-11T19:32:18.556593+00:00,RU_721,C5,Get chores done right away.,Moderately Accurate,4
2025-11-11T19:32:19.477542+00:00,RU_721,C6,Often forget to put things back in their proper place.,Moderately Accurate,4
2025-11-11T19:32:20.090894+00:00,RU_721,C7,Like order.,Moderately Inaccurate,2
2025-11-11T19:32:20.807654+00:00,RU_721,C8,Shirk my duties.,Very Inaccurate,1
2025-11-11T19:32:21.523891+00:00,RU_721,C9,Follow a schedule.,Moderately Inaccurate,2
2025-11-11T19:32:22.239386+00:00,RU_721,C10,Am exacting in my work.,Moderately Accurate,4
2025-11-11T19:32:22.855454+00:00,RU_398,A1,Feel little concern for others.,Very Inaccurate,1
2025-11-11T19:32:25.719138+00:00,RU_398,A2,Am interested in people.,Very Accurate,5
2025-11-11T19:32:26.436145+00:00,RU_398,A3,Insult people.,Very Inaccurate,1
2025-11-11T19:32:28.075943+00:00,RU_398,A4,Sympathize with others' feelings.,Very Accurate,5
2025-11-11T19:32:29.505734+00:00,RU_398,A5,Am not interested in other people's problems.,Very Inaccurate,1
2025-11-11T19:32:30.181727+00:00,RU_398,A6,Have a soft heart.,Very Accurate,5
2025-11-11T19:32:30.737883+00:00,RU_398,A7,Am not really interested in others.,Very Inaccurate,1
2025-11-11T19:32:31.368865+00:00,RU_398,A8,Take time out for others.,Moderately Accurate,4
2025-11-11T19:32:32.065397+00:00,RU_398,A9,Feel others' emotions.,Moderately Accurate,4
2025-11-11T19:32:33.396722+00:00,RU_398,A10,Make people feel at ease.,Moderately Accurate,4
2025-11-11T19:32:34.116810+00:00,RU_398,O1,Have a rich vocabulary.,Moderately Accurate,4
2025-11-11T19:32:35.035486+00:00,RU_398,O2,Have difficulty understanding abstract ideas.,Very Inaccurate,1
2025-11-11T19:32:35.649095+00:00,RU_398,O3,Have a vivid imagination.,Very Accurate,5
2025-11-11T19:32:36.364804+00:00,RU_398,O4,Am not interested in abstract ideas.,Very Inaccurate,1
2025-11-11T19:32:37.081175+00:00,RU_398,O5,Have excellent ideas.,Very Accurate,5
2025-11-11T19:32:37.798746+00:00,RU_398,O6,Do not have a good imagination.,Very Inaccurate,1
2025-11-11T19:32:38.515247+00:00,RU_398,O7,Am quick to understand things.,Moderately Accurate,4
2025-11-11T19:32:39.128370+00:00,RU_398,O8,Use difficult words.,Moderately Accurate,4
2025-11-11T19:32:39.948922+00:00,RU_398,O9,Spend time reflecting on things.,Moderately Accurate,4
2025-11-11T19:32:40.658239+00:00,RU_398,O10,Am full of ideas.,Very Accurate,5
2025-11-11T19:32:42.321431+00:00,RU_398,N1,Get stressed out easily.,Moderately Inaccurate,2
2025-11-11T19:32:42.984716+00:00,RU_398,N2,Am relaxed most of the time.,Moderately Accurate,4
2025-11-11T19:32:43.733613+00:00,RU_398,N3,Worry about things.,Moderately Accurate,4
2025-11-11T19:32:44.408009+00:00,RU_398,N4,Seldom feel blue.,Very Accurate,5
2025-11-11T19:32:45.271487+00:00,RU_398,N5,Am easily disturbed.,Very Inaccurate,1
2025-11-11T19:32:45.903988+00:00,RU_398,N6,Get upset easily.,Moderately Inaccurate,2
2025-11-11T19:32:46.519858+00:00,RU_398,N7,Change my mood a lot.,Moderately Accurate,4
2025-11-11T19:32:47.554884+00:00,RU_398,N8,Have frequent mood swings.,Moderately Inaccurate,2
2025-11-11T19:32:49.467310+00:00,RU_398,N9,Get irritated easily.,Very Inaccurate,1
2025-11-11T19:32:50.106377+00:00,RU_398,N10,Often feel blue.,Moderately Inaccurate,2
2025-11-11T19:32:50.370917+00:00,RU_398,E1,Am the life of the party.,Moderately Accurate,4
2025-11-11T19:32:51.181411+00:00,RU_398,E2,Don't talk a lot.,Very Inaccurate,1
2025-11-11T19:32:53.704284+00:00,RU_398,E3,Feel comfortable around people.,Very Accurate,5
2025-11-11T19:32:55.421340+00:00,RU_398,E4,Keep in the background.,Very Inaccurate,1
2025-11-11T19:32:56.044212+00:00,RU_398,E5,Start conversations.,Very Accurate,5
2025-11-11T19:32:56.704269+00:00,RU_398,E6,Have little to say.,Very Inaccurate,1
